day_name_end,month_end,day_end,hour_end,return_for_next_hour
Thursday,6,14,16,474
Thursday,6,14,17,940
Thursday,6,14,18,850
Thursday,6,14,19,538
Thursday,6,14,20,326
Thursday,6,14,21,220
Thursday,6,14,22,147
Thursday,6,14,23,88
Thursday,6,21,0,26
Thursday,6,21,1,22
Thursday,6,21,2,10
Thursday,6,21,3,9
Thursday,6,21,4,6
Thursday,6,21,5,35
Thursday,6,21,6,161
Thursday,6,21,7,364
Thursday,6,21,8,814
Thursday,6,21,9,784
Thursday,6,21,10,352
Thursday,6,21,11,267
Thursday,6,21,12,306
Thursday,6,21,13,263
Thursday,6,21,14,474
Thursday,6,21,15,118
Thursday,6,21,16,758
Thursday,6,21,17,221
Thursday,6,21,18,654
Thursday,6,21,19,513
Thursday,6,21,20,347
Thursday,6,21,21,217
Thursday,6,21,22,179
Thursday,6,21,23,78
Thursday,6,28,0,57
Thursday,6,28,1,7
Thursday,6,28,2,8
Thursday,6,28,3,16
Thursday,6,28,4,8
Thursday,6,28,5,40
Thursday,6,28,6,162
Thursday,6,28,7,379
Thursday,6,28,8,927
Thursday,6,28,9,847
Thursday,6,28,10,356
Thursday,6,28,11,245
Thursday,6,28,12,331
Thursday,6,28,13,552
Thursday,6,28,14,130
Thursday,6,28,15,614
Thursday,6,28,16,185
Thursday,6,28,17,804
Thursday,6,28,18,807
Thursday,6,28,19,519
Thursday,6,28,20,375
Thursday,6,28,21,227
Thursday,6,28,22,143
Thursday,6,28,23,65
Thursday,7,5,0,34
Thursday,7,5,1,19
Thursday,7,5,2,8
Thursday,7,5,3,5
Thursday,7,5,4,13
Thursday,7,5,5,31
Thursday,7,5,6,103
Thursday,7,5,7,279
Thursday,7,5,8,623
Thursday,7,5,9,599
Thursday,7,5,10,294
Thursday,7,5,11,242
Thursday,7,5,12,272
Thursday,7,5,13,275
Thursday,7,5,14,280
Thursday,7,5,15,271
Thursday,7,5,16,452
Thursday,7,5,17,720
Thursday,7,5,18,614
Thursday,7,5,19,457
Thursday,7,5,20,298
Thursday,7,5,21,181
Thursday,7,5,22,113
Thursday,7,5,23,76
Thursday,7,12,0,30
Thursday,7,12,1,17
Thursday,7,12,2,10
Thursday,7,12,3,11
Thursday,7,12,4,9
Thursday,7,12,5,41
Thursday,7,12,6,149
Thursday,7,12,7,412
Thursday,7,12,8,952
Thursday,7,12,9,843
Thursday,7,12,10,319
Thursday,7,12,11,238
Thursday,7,12,12,298
Thursday,7,12,13,291
Thursday,7,12,14,499
Thursday,7,12,15,141
Thursday,7,12,16,433
Thursday,7,12,17,946
Thursday,7,12,18,856
Thursday,7,12,19,563
Thursday,7,12,20,342
Thursday,7,12,21,210
Thursday,7,12,22,165
Thursday,7,12,23,83
Thursday,7,19,0,27
Thursday,7,19,1,21
Thursday,7,19,2,8
Thursday,7,19,3,4
Thursday,7,19,4,12
Thursday,7,19,5,36
Thursday,7,19,6,21
Thursday,7,19,7,380
Thursday,7,19,8,940
Thursday,7,19,9,863
Thursday,7,19,10,300
Thursday,7,19,11,316
Thursday,7,19,12,308
Thursday,7,19,13,291
Thursday,7,19,14,280
Thursday,7,19,15,302
Thursday,7,19,16,491
Thursday,7,19,17,960
Thursday,7,19,18,836
Thursday,7,19,19,517
Thursday,7,19,20,370
Thursday,7,19,21,205
Thursday,7,19,22,126
Thursday,7,19,23,75
Thursday,7,26,0,35
Thursday,7,26,1,17
Thursday,7,26,2,7
Thursday,7,26,3,6
Thursday,7,26,4,11
Thursday,7,26,5,31
Thursday,7,26,6,151
Thursday,7,26,7,370
Thursday,7,26,8,953
Thursday,7,26,9,803
Thursday,7,26,10,318
Thursday,7,26,11,225
Thursday,7,26,12,280
Thursday,7,26,13,283
Thursday,7,26,14,278
Thursday,7,26,15,272
Thursday,7,26,16,494
Thursday,7,26,17,936
Thursday,7,26,18,1527
Thursday,7,26,19,220
Thursday,7,26,20,280
Thursday,7,26,21,197
Thursday,7,26,22,162
Thursday,7,26,23,85
Thursday,8,2,0,29
Thursday,8,2,1,6
Thursday,8,2,2,4
Thursday,8,2,3,1
Thursday,8,2,4,5
Thursday,8,2,5,31
Thursday,8,2,6,141
Thursday,8,2,7,414
Thursday,8,2,8,834
Thursday,8,2,9,783
Thursday,8,2,10,319
Thursday,8,2,11,225
Thursday,8,2,12,238
Thursday,8,2,13,227
Thursday,8,2,14,225
Thursday,8,2,15,252
Thursday,8,2,16,457
Thursday,8,2,17,884
Thursday,8,2,18,1478
Thursday,8,2,19,257
Thursday,8,2,20,261
Thursday,8,2,21,199
Thursday,8,2,22,145
Thursday,8,2,23,72
Thursday,8,9,0,35
Thursday,8,9,1,12
Thursday,8,9,2,2
Thursday,8,9,3,2
Thursday,8,9,4,1
Thursday,8,9,5,38
Thursday,8,9,6,150
Thursday,8,9,7,397
Thursday,8,9,8,911
Thursday,8,9,9,842
Thursday,8,9,10,362
Thursday,8,9,11,219
Thursday,8,9,12,252
Thursday,8,9,13,238
Thursday,8,9,14,207
Thursday,8,9,15,287
Thursday,8,9,16,453
Thursday,8,9,17,920
Thursday,8,9,18,838
Thursday,8,9,19,526
Thursday,8,9,20,297
Thursday,8,9,21,202
Thursday,8,9,22,158
Thursday,8,9,23,68
Thursday,8,16,0,38
Thursday,8,16,1,10
Thursday,8,16,2,8
Thursday,8,16,3,6
Thursday,8,16,4,10
Thursday,8,16,5,39
Thursday,8,16,6,160
Thursday,8,16,7,724
Thursday,8,16,8,264
Thursday,8,16,9,562
Thursday,8,16,10,527
Thursday,8,16,11,267
Thursday,8,16,12,60
Thursday,8,16,13,203
Thursday,8,16,14,209
Thursday,8,16,15,434
Thursday,8,16,16,138
Thursday,8,16,17,738
Thursday,8,16,18,818
Thursday,8,16,19,484
Thursday,8,16,20,304
Thursday,8,16,21,209
Thursday,8,16,22,109
Thursday,8,16,23,62
Thursday,8,23,0,26
Thursday,8,23,1,16
Thursday,8,23,2,5
Thursday,8,23,3,3
Thursday,8,23,4,8
Thursday,8,23,5,44
Thursday,8,23,6,151
Thursday,8,23,7,400
Thursday,8,23,8,873
Thursday,8,23,9,765
Thursday,8,23,10,347
Thursday,8,23,11,223
Thursday,8,23,12,286
Thursday,8,23,13,259
Thursday,8,23,14,216
Thursday,8,23,15,252
Thursday,8,23,16,525
Thursday,8,23,17,852
Thursday,8,23,18,780
Thursday,8,23,19,472
Thursday,8,23,20,534
Thursday,8,23,21,62
Thursday,8,23,22,91
Thursday,8,23,23,60
Thursday,8,30,0,39
Thursday,8,30,1,12
Thursday,8,30,2,8
Thursday,8,30,3,3
Thursday,8,30,4,8
Thursday,8,30,5,34
Thursday,8,30,6,139
Thursday,8,30,7,394
Thursday,8,30,8,844
Thursday,8,30,9,800
Thursday,8,30,10,283
Thursday,8,30,11,174
Thursday,8,30,12,451
Thursday,8,30,13,77
Thursday,8,30,14,198
Thursday,8,30,15,282
Thursday,8,30,16,464
Thursday,8,30,17,816
Thursday,8,30,18,763
Thursday,8,30,19,439
Thursday,8,30,20,246
Thursday,8,30,21,165
Thursday,8,30,22,94
Thursday,8,30,23,55
Thursday,9,6,0,37
Thursday,9,6,1,27
Thursday,9,6,2,4
Thursday,9,6,3,7
Thursday,9,6,4,13
Thursday,9,6,5,41
Thursday,9,6,6,170
Thursday,9,6,7,430
Thursday,9,6,8,930
Thursday,9,6,9,762
Thursday,9,6,10,554
Thursday,9,6,11,294
Thursday,9,6,12,53
Thursday,9,6,13,205
Thursday,9,6,14,223
Thursday,9,6,15,291
Thursday,9,6,16,991
Thursday,9,6,17,255
Thursday,9,6,18,648
Thursday,9,6,19,498
Thursday,9,6,20,312
Thursday,9,6,21,201
Thursday,9,6,22,115
Thursday,9,6,23,57
Thursday,9,13,0,38
Thursday,9,13,1,10
Thursday,9,13,2,21
Thursday,9,13,3,6
Thursday,9,13,4,8
Thursday,9,13,5,39
Thursday,9,13,6,153
Thursday,9,13,7,420
Thursday,9,13,8,1007
Thursday,9,13,9,840
Thursday,9,13,10,357
Thursday,9,13,11,528
Thursday,9,13,12,120
Thursday,9,13,13,196
Thursday,9,13,14,240
Thursday,9,13,15,322
Thursday,9,13,16,560
Thursday,9,13,17,954
Thursday,9,13,18,887
Thursday,9,13,19,563
Thursday,9,13,20,337
Thursday,9,13,21,249
Thursday,9,13,22,162
Thursday,9,13,23,84
Thursday,9,20,0,25
Thursday,9,20,1,17
Thursday,9,20,2,11
Thursday,9,20,3,3
Thursday,9,20,4,9
Thursday,9,20,5,45
Thursday,9,20,6,154
Thursday,9,20,7,468
Thursday,9,20,8,947
Thursday,9,20,9,822
Thursday,9,20,10,364
Thursday,9,20,11,253
Thursday,9,20,12,307
Thursday,9,20,13,273
Thursday,9,20,14,227
Thursday,9,20,15,344
Thursday,9,20,16,500
Thursday,9,20,17,986
Thursday,9,20,18,902
Thursday,9,20,19,546
Thursday,9,20,20,331
Thursday,9,20,21,268
Thursday,9,20,22,137
Thursday,9,20,23,119
Thursday,9,27,0,32
Thursday,9,27,1,15
Thursday,9,27,2,17
Thursday,9,27,3,9
Thursday,9,27,4,11
Thursday,9,27,5,44
Thursday,9,27,6,160
Thursday,9,27,7,435
Thursday,9,27,8,900
Thursday,9,27,9,825
Thursday,9,27,10,419
Thursday,9,27,11,244
Thursday,9,27,12,281
Thursday,9,27,13,519
Thursday,9,27,14,119
Thursday,9,27,15,235
Thursday,9,27,16,486
Thursday,9,27,17,940
Thursday,9,27,18,778
Thursday,9,27,19,462
Thursday,9,27,20,311
Thursday,9,27,21,247
Thursday,9,27,22,122
Thursday,9,27,23,82
Thursday,10,4,0,41
Thursday,10,4,1,13
Thursday,10,4,2,16
Thursday,10,4,3,9
Thursday,10,4,4,18
Thursday,10,4,5,94
Thursday,10,4,6,30
Thursday,10,4,7,333
Thursday,10,4,8,952
Thursday,10,4,9,1573
Thursday,10,4,10,178
Thursday,10,4,11,428
Thursday,10,4,12,90
Thursday,10,4,13,240
Thursday,10,4,14,280
Thursday,10,4,15,307
Thursday,10,4,16,561
Thursday,10,4,17,919
Thursday,10,4,18,770
Thursday,10,4,19,463
Thursday,10,4,20,310
Thursday,10,4,21,199
Thursday,10,4,22,136
Thursday,10,4,23,70
Thursday,10,11,0,33
Thursday,10,11,1,15
Thursday,10,11,2,11
Thursday,10,11,3,4
Thursday,10,11,4,7
Thursday,10,11,5,43
Thursday,10,11,6,133
Thursday,10,11,7,409
Thursday,10,11,8,938
Thursday,10,11,9,824
Thursday,10,11,10,529
Thursday,10,11,11,51
Thursday,10,11,12,228
Thursday,10,11,13,279
Thursday,10,11,14,239
Thursday,10,11,15,260
Thursday,10,11,16,351
Thursday,10,11,17,961
Thursday,10,11,18,822
Thursday,10,11,19,456
Thursday,10,11,20,285
Thursday,10,11,21,216
Thursday,10,11,22,139
Thursday,10,11,23,70
Thursday,10,18,0,46
Thursday,10,18,1,10
Thursday,10,18,2,13
Thursday,10,18,3,5
Thursday,10,18,4,8
Thursday,10,18,5,48
Thursday,10,18,6,157
Thursday,10,18,7,401
Thursday,10,18,8,931
Thursday,10,18,9,903
Thursday,10,18,10,273
Thursday,10,18,11,226
Thursday,10,18,12,275
Thursday,10,18,13,243
Thursday,10,18,14,198
Thursday,10,18,15,293
Thursday,10,18,16,516
Thursday,10,18,17,898
Thursday,10,18,18,790
Thursday,10,18,19,470
Thursday,10,18,20,310
Thursday,10,18,21,213
Thursday,10,18,22,144
Thursday,10,18,23,99
Thursday,10,25,0,32
Thursday,10,25,1,10
Thursday,10,25,2,7
Thursday,10,25,3,9
Thursday,10,25,5,41
Thursday,10,25,6,264
Thursday,10,25,7,80
Thursday,10,25,8,762
Thursday,10,25,9,855
Thursday,10,25,10,351
Thursday,10,25,11,233
Thursday,10,25,12,260
Thursday,10,25,13,246
Thursday,10,25,14,226
Thursday,10,25,15,304
Thursday,10,25,16,516
Thursday,10,25,17,850
Thursday,10,25,18,793
Thursday,10,25,19,423
Thursday,10,25,20,307
Thursday,10,25,21,216
Thursday,10,25,22,160
Thursday,10,25,23,81
Thursday,11,1,0,57
Thursday,11,1,1,33
Thursday,11,1,2,20
Thursday,11,1,3,14
Thursday,11,1,4,8
Thursday,11,1,5,33
Thursday,11,1,6,142
Thursday,11,1,7,359
Thursday,11,1,8,920
Thursday,11,1,9,813
Thursday,11,1,10,317
Thursday,11,1,11,253
Thursday,11,1,12,293
Thursday,11,1,13,287
Thursday,11,1,14,244
Thursday,11,1,15,286
Thursday,11,1,16,515
Thursday,11,1,17,895
Thursday,11,1,18,791
Thursday,11,1,19,485
Thursday,11,1,20,288
Thursday,11,1,21,188
Thursday,11,1,22,147
Thursday,11,1,23,91
Thursday,11,8,0,36
Thursday,11,8,1,20
Thursday,11,8,2,9
Thursday,11,8,3,3
Thursday,11,8,4,9
Thursday,11,8,5,37
Thursday,11,8,6,159
Thursday,11,8,7,460
Thursday,11,8,8,958
Thursday,11,8,9,808
Thursday,11,8,10,326
Thursday,11,8,11,228
Thursday,11,8,12,288
Thursday,11,8,13,237
Thursday,11,8,14,241
Thursday,11,8,15,270
Thursday,11,8,16,517
Thursday,11,8,17,807
Thursday,11,8,18,681
Thursday,11,8,19,411
Thursday,11,8,20,249
Thursday,11,8,21,227
Thursday,11,8,22,145
Thursday,11,8,23,79
Thursday,11,15,0,32
Thursday,11,15,1,9
Thursday,11,15,2,9
Thursday,11,15,3,1
Thursday,11,15,4,6
Thursday,11,15,5,29
Thursday,11,15,6,126
Thursday,11,15,7,348
Thursday,11,15,8,755
Thursday,11,15,9,623
Thursday,11,15,10,252
Thursday,11,15,11,192
Thursday,11,15,12,232
Thursday,11,15,13,197
Thursday,11,15,14,161
Thursday,11,15,15,200
Thursday,11,15,16,306
Thursday,11,15,17,574
Thursday,11,15,18,440
Thursday,11,15,19,281
Thursday,11,15,20,184
Thursday,11,15,21,120
Thursday,11,15,22,101
Thursday,11,15,23,57
Thursday,11,22,0,22
Thursday,11,22,1,7
Thursday,11,22,2,10
Thursday,11,22,3,4
Thursday,11,22,4,3
Thursday,11,22,5,6
Thursday,11,22,6,17
Thursday,11,22,7,21
Thursday,11,22,8,50
Thursday,11,22,9,124
Thursday,11,22,10,32
Thursday,11,22,11,88
Thursday,11,22,12,121
Thursday,11,22,13,207
Thursday,11,22,14,77
Thursday,11,22,15,69
Thursday,11,22,16,107
Thursday,11,22,17,57
Thursday,11,22,18,27
Thursday,11,22,20,4
Thursday,11,22,21,6
Thursday,11,22,22,9
Thursday,11,22,23,18
Thursday,11,29,0,5
Thursday,11,29,1,7
Thursday,11,29,2,13
Thursday,11,29,3,7
Thursday,11,29,4,14
Thursday,11,29,5,31
Thursday,11,29,6,236
Thursday,11,29,7,46
Thursday,11,29,8,251
Thursday,11,29,9,945
Thursday,11,29,10,111
Thursday,11,29,11,109
Thursday,11,29,12,161
Thursday,11,29,13,154
Thursday,11,29,14,108
Thursday,11,29,15,161
Thursday,11,29,16,650
Thursday,11,29,17,157
Thursday,11,29,18,822
Thursday,11,29,19,122
Thursday,11,29,20,170
Thursday,11,29,21,288
Thursday,11,29,22,22
Thursday,11,29,23,45
Thursday,12,6,0,37
Thursday,12,6,1,15
Thursday,12,6,2,17
Thursday,12,6,3,7
Thursday,12,6,4,9
Thursday,12,6,5,30
Thursday,12,6,6,137
Thursday,12,6,7,385
Thursday,12,6,8,805
Thursday,12,6,9,715
Thursday,12,6,10,289
Thursday,12,6,11,181
Thursday,12,6,12,241
Thursday,12,6,13,232
Thursday,12,6,14,193
Thursday,12,6,15,210
Thursday,12,6,16,368
Thursday,12,6,17,726
Thursday,12,6,18,569
Thursday,12,6,19,330
Thursday,12,6,20,226
Thursday,12,6,21,159
Thursday,12,6,22,131
Thursday,12,6,23,63
Thursday,12,13,0,29
Thursday,12,13,1,15
Thursday,12,13,2,9
Thursday,12,13,3,3
Thursday,12,13,4,9
Thursday,12,13,5,27
Thursday,12,13,6,123
Thursday,12,13,7,345
Thursday,12,13,8,812
Thursday,12,13,9,743
Thursday,12,13,10,322
Thursday,12,13,11,207
Thursday,12,13,12,225
Thursday,12,13,13,233
Thursday,12,13,14,236
Thursday,12,13,15,291
Thursday,12,13,16,427
Thursday,12,13,17,759
Thursday,12,13,18,567
Thursday,12,13,19,366
Thursday,12,13,20,255
Thursday,12,13,21,184
Thursday,12,13,22,138
Thursday,12,13,23,70
Thursday,12,20,0,33
Thursday,12,20,1,21
Thursday,12,20,2,11
Thursday,12,20,3,5
Thursday,12,20,4,6
Thursday,12,20,5,37
Thursday,12,20,6,118
Thursday,12,20,7,294
Thursday,12,20,8,703
Thursday,12,20,9,644
Thursday,12,20,10,288
Thursday,12,20,11,235
Thursday,12,20,12,285
Thursday,12,20,13,522
Thursday,12,20,14,346
Thursday,12,20,15,62
Thursday,12,20,16,449
Thursday,12,20,17,730
Thursday,12,20,18,545
Thursday,12,20,19,317
Thursday,12,20,20,430
Thursday,12,20,21,56
Thursday,12,20,22,93
Thursday,12,20,23,74
Thursday,12,27,0,22
Thursday,12,27,1,19
Thursday,12,27,2,7
Thursday,12,27,3,4
Thursday,12,27,4,10
Thursday,12,27,5,24
Thursday,12,27,6,54
Thursday,12,27,7,110
Thursday,12,27,8,230
Thursday,12,27,9,275
Thursday,12,27,10,169
Thursday,12,27,11,183
Thursday,12,27,12,241
Thursday,12,27,13,214
Thursday,12,27,14,221
Thursday,12,27,15,273
Thursday,12,27,16,301
Thursday,12,27,17,349
Thursday,12,27,18,256
Thursday,12,27,19,147
Thursday,12,27,20,89
Thursday,12,27,21,103
Thursday,12,27,22,70
Thursday,12,27,23,37
Tuesday,1,1,0,13
Tuesday,1,1,3,1
Tuesday,1,1,15,1
Tuesday,1,2,0,8
Tuesday,1,2,1,1
Tuesday,1,2,2,2
Tuesday,1,2,3,4
Tuesday,1,2,4,5
Tuesday,1,2,5,14
Tuesday,1,2,6,74
Tuesday,1,2,7,169
Tuesday,1,2,8,421
Tuesday,1,2,9,347
Tuesday,1,2,10,153
Tuesday,1,2,11,101
Tuesday,1,2,12,155
Tuesday,1,2,13,115
Tuesday,1,2,14,117
Tuesday,1,2,15,116
Tuesday,1,2,16,247
Tuesday,1,2,17,435
Tuesday,1,2,18,335
Tuesday,1,2,19,175
Tuesday,1,2,20,95
Tuesday,1,2,21,75
Tuesday,1,2,22,56
Tuesday,1,2,23,31
Tuesday,1,9,0,11
Tuesday,1,9,4,5
Tuesday,1,9,5,23
Tuesday,1,9,6,69
Tuesday,1,9,7,174
Tuesday,1,9,8,419
Tuesday,1,9,9,82
Tuesday,1,9,10,267
Tuesday,1,9,11,120
Tuesday,1,9,12,30
Tuesday,1,9,13,106
Tuesday,1,9,14,93
Tuesday,1,9,15,139
Tuesday,1,9,16,218
Tuesday,1,9,17,470
Tuesday,1,9,18,747
Tuesday,1,9,19,99
Tuesday,1,9,20,102
Tuesday,1,9,21,96
Tuesday,1,9,22,60
Tuesday,1,9,23,34
Tuesday,1,16,0,9
Tuesday,1,16,1,7
Tuesday,1,16,2,6
Tuesday,1,16,4,7
Tuesday,1,16,5,39
Tuesday,1,16,6,8
Tuesday,1,16,7,208
Tuesday,1,16,8,621
Tuesday,1,16,9,885
Tuesday,1,16,10,129
Tuesday,1,16,11,83
Tuesday,1,16,12,152
Tuesday,1,16,13,145
Tuesday,1,16,14,119
Tuesday,1,16,15,301
Tuesday,1,16,16,98
Tuesday,1,16,17,473
Tuesday,1,16,18,466
Tuesday,1,16,19,283
Tuesday,1,16,20,236
Tuesday,1,16,21,54
Tuesday,1,16,22,44
Tuesday,1,16,23,33
Tuesday,1,23,0,10
Tuesday,1,23,1,5
Tuesday,1,23,2,3
Tuesday,1,23,3,1
Tuesday,1,23,4,2
Tuesday,1,23,5,19
Tuesday,1,23,6,103
Tuesday,1,23,7,253
Tuesday,1,23,8,579
Tuesday,1,23,9,511
Tuesday,1,23,10,219
Tuesday,1,23,11,148
Tuesday,1,23,12,173
Tuesday,1,23,13,141
Tuesday,1,23,14,129
Tuesday,1,23,15,175
Tuesday,1,23,16,293
Tuesday,1,23,17,584
Tuesday,1,23,18,506
Tuesday,1,23,19,281
Tuesday,1,23,20,166
Tuesday,1,23,21,92
Tuesday,1,23,22,74
Tuesday,1,23,23,18
Tuesday,1,30,0,16
Tuesday,1,30,1,8
Tuesday,1,30,2,1
Tuesday,1,30,3,1
Tuesday,1,30,4,3
Tuesday,1,30,5,22
Tuesday,1,30,6,76
Tuesday,1,30,7,278
Tuesday,1,30,8,676
Tuesday,1,30,9,506
Tuesday,1,30,10,204
Tuesday,1,30,11,153
Tuesday,1,30,12,155
Tuesday,1,30,13,164
Tuesday,1,30,14,172
Tuesday,1,30,15,194
Tuesday,1,30,16,305
Tuesday,1,30,17,590
Tuesday,1,30,18,509
Tuesday,1,30,19,293
Tuesday,1,30,20,176
Tuesday,1,30,21,116
Tuesday,1,30,22,70
Tuesday,1,30,23,40
Tuesday,2,6,0,18
Tuesday,2,6,1,4
Tuesday,2,6,2,8
Tuesday,2,6,3,1
Tuesday,2,6,4,3
Tuesday,2,6,5,17
Tuesday,2,6,6,103
Tuesday,2,6,7,277
Tuesday,2,6,8,649
Tuesday,2,6,9,598
Tuesday,2,6,10,246
Tuesday,2,6,11,163
Tuesday,2,6,12,211
Tuesday,2,6,13,186
Tuesday,2,6,14,151
Tuesday,2,6,15,166
Tuesday,2,6,16,312
Tuesday,2,6,17,649
Tuesday,2,6,18,571
Tuesday,2,6,19,323
Tuesday,2,6,20,206
Tuesday,2,6,21,157
Tuesday,2,6,22,91
Tuesday,2,6,23,52
Tuesday,2,13,0,13
Tuesday,2,13,1,6
Tuesday,2,13,2,1
Tuesday,2,13,4,2
Tuesday,2,13,5,20
Tuesday,2,13,6,104
Tuesday,2,13,7,292
Tuesday,2,13,8,733
Tuesday,2,13,9,584
Tuesday,2,13,10,225
Tuesday,2,13,11,158
Tuesday,2,13,12,214
Tuesday,2,13,13,196
Tuesday,2,13,14,180
Tuesday,2,13,15,180
Tuesday,2,13,16,311
Tuesday,2,13,17,657
Tuesday,2,13,18,546
Tuesday,2,13,19,302
Tuesday,2,13,20,178
Tuesday,2,13,21,128
Tuesday,2,13,22,84
Tuesday,2,13,23,35
Tuesday,2,20,0,12
Tuesday,2,20,1,5
Tuesday,2,20,2,3
Tuesday,2,20,3,3
Tuesday,2,20,4,6
Tuesday,2,20,5,13
Tuesday,2,20,6,87
Tuesday,2,20,7,236
Tuesday,2,20,8,530
Tuesday,2,20,9,499
Tuesday,2,20,10,202
Tuesday,2,20,11,139
Tuesday,2,20,12,157
Tuesday,2,20,13,142
Tuesday,2,20,14,150
Tuesday,2,20,15,144
Tuesday,2,20,16,275
Tuesday,2,20,17,526
Tuesday,2,20,18,420
Tuesday,2,20,19,242
Tuesday,2,20,20,136
Tuesday,2,20,21,89
Tuesday,2,20,22,57
Tuesday,2,20,23,22
Tuesday,2,27,0,10
Tuesday,2,27,1,16
Tuesday,2,27,3,2
Tuesday,2,27,4,7
Tuesday,2,27,5,17
Tuesday,2,27,6,79
Tuesday,2,27,7,252
Tuesday,2,27,8,631
Tuesday,2,27,9,541
Tuesday,2,27,10,221
Tuesday,2,27,11,143
Tuesday,2,27,12,152
Tuesday,2,27,13,161
Tuesday,2,27,14,146
Tuesday,2,27,15,159
Tuesday,2,27,16,306
Tuesday,2,27,17,542
Tuesday,2,27,18,485
Tuesday,2,27,19,263
Tuesday,2,27,20,138
Tuesday,2,27,21,91
Tuesday,2,27,22,71
Tuesday,2,27,23,27
Tuesday,3,6,0,16
Tuesday,3,6,1,7
Tuesday,3,6,2,5
Tuesday,3,6,3,4
Tuesday,3,6,4,6
Tuesday,3,6,5,23
Tuesday,3,6,6,91
Tuesday,3,6,7,293
Tuesday,3,6,8,609
Tuesday,3,6,9,557
Tuesday,3,6,10,226
Tuesday,3,6,11,163
Tuesday,3,6,12,186
Tuesday,3,6,13,179
Tuesday,3,6,14,129
Tuesday,3,6,15,200
Tuesday,3,6,16,304
Tuesday,3,6,17,591
Tuesday,3,6,18,523
Tuesday,3,6,19,307
Tuesday,3,6,20,175
Tuesday,3,6,21,130
Tuesday,3,6,22,66
Tuesday,3,6,23,31
Tuesday,3,13,0,15
Tuesday,3,13,1,7
Tuesday,3,13,2,7
Tuesday,3,13,3,2
Tuesday,3,13,4,7
Tuesday,3,13,5,12
Tuesday,3,13,6,4
Tuesday,3,13,7,61
Tuesday,3,13,8,293
Tuesday,3,13,9,76
Tuesday,3,13,10,91
Tuesday,3,13,11,67
Tuesday,3,13,12,94
Tuesday,3,13,13,96
Tuesday,3,13,14,191
Tuesday,3,13,15,45
Tuesday,3,13,16,250
Tuesday,3,13,17,998
Tuesday,3,13,18,176
Tuesday,3,13,19,229
Tuesday,3,13,20,180
Tuesday,3,13,21,70
Tuesday,3,13,22,43
Tuesday,3,13,23,27
Tuesday,3,20,0,17
Tuesday,3,20,1,7
Tuesday,3,20,2,5
Tuesday,3,20,3,5
Tuesday,3,20,4,8
Tuesday,3,20,5,25
Tuesday,3,20,6,80
Tuesday,3,20,7,157
Tuesday,3,20,8,347
Tuesday,3,20,9,258
Tuesday,3,20,10,105
Tuesday,3,20,11,74
Tuesday,3,20,12,97
Tuesday,3,20,13,77
Tuesday,3,20,14,41
Tuesday,3,20,15,54
Tuesday,3,20,16,192
Tuesday,3,20,17,435
Tuesday,3,20,18,396
Tuesday,3,20,19,208
Tuesday,3,20,20,82
Tuesday,3,20,21,54
Tuesday,3,20,22,51
Tuesday,3,20,23,18
Tuesday,3,27,0,15
Tuesday,3,27,1,4
Tuesday,3,27,2,3
Tuesday,3,27,3,3
Tuesday,3,27,4,4
Tuesday,3,27,5,21
Tuesday,3,27,6,91
Tuesday,3,27,7,275
Tuesday,3,27,8,663
Tuesday,3,27,9,570
Tuesday,3,27,10,229
Tuesday,3,27,11,166
Tuesday,3,27,12,205
Tuesday,3,27,13,165
Tuesday,3,27,14,178
Tuesday,3,27,15,170
Tuesday,3,27,16,337
Tuesday,3,27,17,661
Tuesday,3,27,18,558
Tuesday,3,27,19,375
Tuesday,3,27,20,213
Tuesday,3,27,21,134
Tuesday,3,27,22,84
Tuesday,3,27,23,52
Tuesday,4,3,0,17
Tuesday,4,3,1,8
Tuesday,4,3,2,4
Tuesday,4,3,3,4
Tuesday,4,3,4,5
Tuesday,4,3,5,25
Tuesday,4,3,6,90
Tuesday,4,3,7,291
Tuesday,4,3,8,698
Tuesday,4,3,9,572
Tuesday,4,3,10,281
Tuesday,4,3,11,198
Tuesday,4,3,12,218
Tuesday,4,3,13,196
Tuesday,4,3,14,168
Tuesday,4,3,15,238
Tuesday,4,3,16,349
Tuesday,4,3,17,710
Tuesday,4,3,18,630
Tuesday,4,3,19,413
Tuesday,4,3,20,214
Tuesday,4,3,21,111
Tuesday,4,3,22,74
Tuesday,4,3,23,45
Tuesday,4,10,0,24
Tuesday,4,10,1,10
Tuesday,4,10,2,6
Tuesday,4,10,3,6
Tuesday,4,10,4,6
Tuesday,4,10,5,25
Tuesday,4,10,6,115
Tuesday,4,10,7,285
Tuesday,4,10,8,668
Tuesday,4,10,9,616
Tuesday,4,10,10,243
Tuesday,4,10,11,188
Tuesday,4,10,12,170
Tuesday,4,10,13,171
Tuesday,4,10,14,151
Tuesday,4,10,15,167
Tuesday,4,10,16,316
Tuesday,4,10,17,637
Tuesday,4,10,18,613
Tuesday,4,10,19,334
Tuesday,4,10,20,248
Tuesday,4,10,21,156
Tuesday,4,10,22,84
Tuesday,4,10,23,57
Tuesday,4,17,0,24
Tuesday,4,17,1,8
Tuesday,4,17,2,8
Tuesday,4,17,3,2
Tuesday,4,17,4,9
Tuesday,4,17,5,20
Tuesday,4,17,6,106
Tuesday,4,17,7,292
Tuesday,4,17,8,644
Tuesday,4,17,9,600
Tuesday,4,17,10,262
